comment_id,user_id,parent_user_id,node_id,poster,parent_content,content,support,parody
1188,3148,,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,,“数学天才”没了，姜圣做的事出格了。,2,0
6799,498,2.0,24,官宣！姜萍决赛时间定了！,你怎么知道？,那我不是亲眼看的,0,0
1826,1763,1750.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,你没感觉这次一模特别难吗[哭惹R],但最后不会这么低的,2,0
5282,4193,1283.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,质疑的人看不懂这些题,我质疑，我还真能看懂[汗颜R],2,0
1428,1605,625.0,6,这才是真正的先天数学圣体啊,150考83嘛[偷笑R],你看看那个卷子再喷,1,0
3982,3543,3180.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,你可以质疑，但审判是机构的事，惩罚也应该有法可依，而不是因为“我觉得”，“这肯定”，就去网暴一个17岁的孩子，执行私刑。一群连她人都没见过，对她毫无了解的人，仅凭自己在网上“听说”的信息就给孩子定了罪，这个世界仿佛一个巨大的“村头”，村民的唾沫永远都能淹死人,那我问你，假如说这是一起别的案件，比如说是杀人，警方通报暂时没有嫌犯，结果事件在一段时间发酵后，慢慢的有人推断以及寻找到了一些证据，然后这些证据在客观上百分之九十九的可以确定那个嫌犯，网友纷纷要求警察去审讯以及调查那个人，你说这叫做网暴嘛[笑哭R]，难道你认为作弊比杀人情节轻，所以就算网暴了？那逻辑是什么呢[偷笑R],2,0
3838,3417,3175.0,13,有一说一，真相快出来了,鉴于你俩的知名度，你证明完给你一千,行，你发一条视频指名道姓质疑我吧，我愿意你[偷笑R],1,0
430,341,678.0,1,网传丘成桐对姜萍和阿里数赛的评价,哎……好好好，国内名校毕业的人来参加不算还非得让美国明显毕业的国人也来参加才叫权威[偷笑R]那韦东奕可以不？第一届就参加了，啊不行，他不是“美国毕业的”，不够你的标准。,他也是综合来说的吧，还说了北大，以往圈子里最出成绩的高校在这个比赛没拿到成绩，所以做出这个判断？你没必要这么激动哈[笑哭R],0,0
1077,3001,,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,,雄鹰不必理会短脚鸡,1,0
908,1311,1286.0,4,浙大:人在家中坐，喜从天上来,一个辅导老师加三本书自学到全球十二强不叫天赋……老师要不你带带我试试？我肯定比她还努力[皱眉R],这是场面话，同级别大家都有天赋，所以说勤奋最保险。,0,0
1190,3171,,14,刘十三爷：咱就是红花底下那绿叶，哈哈！,,我挺好奇的，有参赛者实名质疑姜萍的吗？网上到底都那些人在黑姜萍？他们这么做的目的是什么，仅仅只是口嗨一下？我统计了一下黑姜萍的人的账号很多都是新注册的，而且很多在贴子里评论黑姜萍的也是新注册的账号，就像下水道的老鼠一样见不了光！,1,0
1754,1769,1754.0,4,浙大:人在家中坐，喜从天上来,肯定是比浙大世界排名更前的大学啊[微笑R],浙大平时几十名的qs排名，去掉几所英澳水校，比他强的基本鼎鼎大名了你倒是说出来听听啊[汗颜R][汗颜R][汗颜R],0,0
2218,490,593.0,9,姜萍老师的学历竟然那么高,楼主我就是姜萍本人。前几天有个姓赵和我对赌，500万，结果他输了。他愿赌服输3天后到账，现在我需要你给我500块钱账户解冻费。到时候加倍奉还,？,0,0
6572,4951,140.0,24,官宣！姜萍决赛时间定了！,她老师有点水平的，也是知道数学造假很容易被拆穿！建议看下她老师王润秋的采访视频，他讲话都抖着讲了，还表现出口吃！并且她老师说希望她考本地的三所高校的服装专业。你想想全球12名的数学天才，她老师还是建议她继续学服装！这符合常理吗？老师知道她水平的（月考83/150）老师心虚啊！为什么建议考本地呢，本地老师还是有点人脉关系，兜的住啊，也希望事情不要扩散到全国范围！,这么容易造假为啥就她造假了？ AI参赛都才拿了30多分，而且这个还是开卷考试，请问她上哪抄答案？抄的第十一名的？,1,0
4266,3221,3360.0,14,刘十三爷：咱就是红花底下那绿叶，哈哈！,这故事谁不知道啊，也没什么好觉得神秘的。现在达摩院在阿里也不如当年了。。质疑姜圣是因为她本人疑点过多，质疑也有理有据，跟“是阿里举办的比赛”“是达摩院下场给她宣传”没关系,缺乏幽默感，真没意思，唉~~,0,0
1376,1319,1556.0,5,真的很讨厌夺舍梗,你是反串吗，如果不是反串的话为啥你们不看看她83分的试卷题多简单啊，不是爆出来了吗，这么简单的题一个全球性考试12名的数学大手子怎么可能做不出来，怎么解释都不信，我都要崩溃了，还说我们是网络霸凌 说我们歧视女性，我真的要崩溃了[生气R],它们会说，是JP不屑于去做，因为没有做的代价，，哦不，是价值[偷笑R],2,0
5950,4397,4566.0,22,11名清华杨阜霖嘘了口气，差点就出名了哈哈,她那地方中考满分780她才考621，本来就是踩着普高线[暗中观察R],嗷嗷嗷这是中考，我以为是高考[笑哭R],0,0
6066,4336,4641.0,22,11名清华杨阜霖嘘了口气，差点就出名了哈哈,把自己肚子里仅知的几个数学家全列出来了真难为你了， 看来平时抖音没少刷,我很欣慰，你今天多知道了几个数学家名字，以后出去吹牛的资本多了一些,1,0
3079,461,2158.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,能让达摩院删了重新发的绝对是真实的，可能第一次视频剪辑不够严谨导致错误，但是我相信姜萍一定是真实的。,哈哈，挺会自圆其说的,2,1
6141,4696,4206.0,19,如果数学是假的，那什么是真的？,她在准备决赛啊，为什么要被打扰，难道有人怀疑就要自证?在实锤之前，大家可以怀疑，但她没有义务自证，如果因为对方没有自证就怀疑，本身就很可笑，比如有人怀疑你杀人，你没有自证，那么我们就觉得是你杀的，既然不是你杀的，你为什么不自证啊？那为什么要自证啊，没杀就是没杀啊,是的哦，没有不在场证明就是没法拜托嫌疑哦，这点东西都弄不明白，你是不是也是专科[大笑R],0,0
1637,798,1688.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,刚刷到一个帖子，ID名是*爸讲数学，酸的呦，说什么但凡辅导过功课的都知道不可能，话里话外她中考成绩太差，真的有天赋早就在小学参加各种比赛了。完全忽略这是一个小县城的女孩子，爸妈完全辅导不了功课，他那么能应该对比的是第26名那个孩子，为什么不比，比不过呗，卯足了劲酸一个中专生,怕是以后拍成电影也是拍姜萍老师的故事，前期讲他多么郁郁不得志，后期讲他发现天才学生的兴奋与倾囊相授，以及姜萍一开始的排斥与他劝解后的懂得老师的苦心，和一个嫌弃他无能的老婆[微笑R]或者是拍成姜萍为男性 怎么怎么不得志 最后怎么怎么超越自我 [微笑R],0,0
3656,3366,3171.0,14,刘十三爷：咱就是红花底下那绿叶，哈哈！,我挺好奇的，有参赛者实名质疑姜萍的吗？网上到底都那些人在黑姜萍？他们这么做的目的是什么，仅仅只是口嗨一下？我统计了一下黑姜萍的人的账号很多都是新注册的，而且很多在贴子里评论黑姜萍的也是新注册的账号，就像下水道的老鼠一样见不了光！,根据身边统计学 我现实生活里认识的几个在牛津剑桥和竞赛保送清华的没有一个信姜萍的，大家都觉得这是今年最大的乐子[飞吻R],2,0
111,356,,0,看到这个新闻很想哭,,我认识一个中专生数学贼好，微积分高数都是自学的，但是文科奇差,1,0
7242,5093,5171.0,27,好犀利！中专女生爆冷拿下数学竞赛全球12名,"姜萍有实力！阿里巴巴有眼光！
请阿里巴巴破格录取进入达摩院，助力阿里科技快速发展[点赞R][点赞R][点赞R]",人家是要让jp出来做马前卒的，你倒好，直接把人送回去是吧[偷笑R],0,0
2159,1416,2122.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,她的横空出世刺痛了多少默默无闻的小镇做题家[笑哭R][笑哭R][笑哭R],信韩寒我觉得还有点借口毕竟文字这东西识字也许就行。。数学也能爽文逆袭吗 天赋这个东西确实有 但是符号体系不可能与生俱来吧  甚至于如果谁没有系统训练写一本自然哲学导论我信 偏偏玩别人的符号体系我觉得太勉强了 就跟你说一个韩国人生下来就会毛里求斯语一样匪夷所思,0,0
3622,3348,3170.0,13,有一说一，真相快出来了,[doge][doge][doge],上古火星文上大分,2,0
6468,4908,4872.0,25,姜萍明日参加决赛，成绩8月公布,你说以上说的全是推测，有实际的证据吗？一点没有，你不知道法律条件证据是不能定罪的吗？全是你推测的瞎猜安排罪名造谣别人不用负法律责任吗[偷笑R],知识三：学术界的质疑不需要证据，只需要合理即可（比如中专数学考83的人，数学竞赛得了高分），被合理质疑的人需要自证，一段时间内不能言之有理地自证即可被认定为造假。看看有多少诺贝尔奖级别的论文被质疑推翻就知道了,0,0
1145,1382,1298.0,5,真的很讨厌夺舍梗,知乎上面又开始让子弹飞一会了,哈哈，天天让子弹飞，子弹从来都击不中人,0,0
714,2156,,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,,我不相信一个拥有数学硕士水平的天才学生居然把继续深造数学作为planB，而把做衣服作为planA。她如果真的有这样的天赋，她现在就能够在数学领域获得非常大的成就感，这种成就感能支撑她在今后的道路上深耕数学，实现自我价值。而不是继续选择做衣服当主业。,2,0
86,145,76.0,0,看到这个新闻很想哭,谁再说女生不适合学数理化试试看！,你真挺逗的，没人说吧，就你搁这引战,0,0
780,1137,1136.0,2,为什么姜萍的成功会如此耀眼！,嗯嗯[笑哭R]可是不是还有20%的吗，大学生也很厉害，这不是正说明每个人都有机会嘛[飞吻R],我虽然职高出来，但我非常diss 职高大多数孩子，但如果我娃去职高我也接受，我觉得她自己想成为什么样的人和她自己有很大关系,0,0
2946,2813,2836.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,jumping的受众全是科目一踩线过的智力？,你也就只能过个科目一了吧[偷笑R],0,1
2757,2377,1858.0,11,疑似姜萍小时候，好可爱哈哈哈,还星辰大海，叫小家气吧[大笑R][大笑R][大笑R],各位不争论，很多的东西你有固定的认知，谁也无法说服谁，如果你坚持，那么你说的对。,0,0
7189,5036,4864.0,25,姜萍明日参加决赛，成绩8月公布,现在是8小时摄像头闭卷决赛时间过了，央视网，阿里宣传片仍然支持姜萍，质疑姜萍的赵斌道歉了，8小时闭卷考试可是很多清华北大教授观看的，你当那么多人都没长黑眼珠吗？,你们村刚通网吧，明明全都下架冷处理了,1,0
5329,4238,676.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,这事真假这么好证实，姜萍开个直播连线答疑，只要半小时就可以证明自己的清白，你们一直说姜萍没必要向我们证明自己，姜萍就得做好一直被我们质疑的心理准备,谁质疑谁自证,0,0
297,1188,,2,为什么姜萍的成功会如此耀眼！,,我觉得这种就把人捧太高了就没意思了，他现在需要的其实不是这种流量，而是有更高的伯乐能带她到更高的平台引导她把兴趣爱好和以后的工作能够结合起来。[吃瓜R][吃瓜R][吃瓜R],0,0
4411,3710,3205.0,18,阿里数赛办的好！以后还是别办了...,决赛成绩出来了哈哈哈，还有质疑的吗？打了多少人的脸？赵斌的500万块兑现,哈哈哈哈哈哈,2,0
5056,1890,4053.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,我也没表明态度啊，在结论定下之前就开始网暴啊,作弊二字是网暴，造谣二字就不算你在网暴吗[笑哭R],0,0
6060,4383,4623.0,23,阿里数学竞赛应该会停办,没实力就闭嘴好了[飞吻R]真的太弱了[飞吻R]有人说我是某个人支持者的爹，对此这些支持者都表示，千真万确，不容置疑[飞吻R]但是吧，我觉得有待观察，智商低下，实在不配[飞吻R],你在破防什么啊[笑哭R]我都说了不是支持者，你觉得是就是吧，反正你怎么评价支持者对我都造不成影响，因为我不是。不过给你好心提个建议，都成年人了，不要像个小学生一样，辩论一件事情一大堆表情➕反弹话术，看着很幼稚,0,0
7129,5017,5264.0,26,天才少女姜萍：我有非实现不可的梦想,如果是真的造假了，以前拥护她的人骂她骂的更凶，你信吗？反而很多现在质疑她的人，心里会对她有一些期许和爱护。,哈哈哈 人性,0,0
3080,2844,2158.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,能让达摩院删了重新发的绝对是真实的，可能第一次视频剪辑不够严谨导致错误，但是我相信姜萍一定是真实的。,介介，缺乏数学常识不是你的问题，咱就别掺和了,0,0
1425,4184,,21,"建筑学急需一个姜萍证明自己还是一门工科，建议明年老八校，各过评估院校安排系内学生参加阿赛，依托各单位庞大的建筑学生力量，预赛出三个jumping，决赛再拿个牌。打那些诋毁建筑学不学数理不是工科人的脸！
 
#建筑转行[话题]# #建筑设计[话题]# #建筑学[话题]# #阿里数学全球竞赛[话题]#",,兄弟们，别着急，等我出山必定复兴这门学科！建筑是门多学科的生态学，目前我正饱读各类玄幻小说，受益匪浅。,0,0
6670,5012,140.0,25,姜萍明日参加决赛，成绩8月公布,事实：她月考83分，满分150。她没有电脑，中专住宿不能带电脑。根据事实推理：她老师用了她的名字考试，她本人数学一点都不好,你哪来的事实？[石化R]你参加考试了？几个字你咋断言事实？[石化R][石化R][石化R]现实涉及因素可比网络上只言片语要多啊,0,0
4699,3853,3339.0,19,如果数学是假的，那什么是真的？,首先，人家是没有学过专业的数学，完全靠的是自学，书写不正规也可以理解，当然你的第一印象就已经给下了结论了，就没啥好讨论的了,完全靠自学哈哈哈哈哈，她的王老师都出来了，还说靠查英语字典学的数学？你要不去买本字典翻翻，能查到数学专有名词吗哈哈哈哈哈,2,0
1829,1935,,26,天才少女姜萍：我有非实现不可的梦想,,即使她最终被证实造假，希望早期拥护她的人也能对她多一些宽容，毕竟她还只是个孩子，成年人都经不住名利的诱惑，更何况是她呢，希望大家继续支持她,0,0
4941,3985,3946.0,18,阿里数赛办的好！以后还是别办了...,"本人在mit就读PhD，100%支持姜萍
因为我在mit见过太多天才了，真正的天才就是会颠覆大众乃至于业内人士
我问过一个在新南威尔士学生物的朋友，她合理推测，江苏涟水中学附近有一种不稳定的伽马射线，这种宇宙射线会击穿人体细胞内的dna，有10万亿分之一的概率会被一种叫beanPostProcessor的细胞端粒控制器增强，碱基对经过重新排列后，基因中表达人类思考，计算能力的性状得到指数级提升。
简单来说，主角在中专入学后的某一天，经过γ射线的增强，如同小说中的打通任督二脉，这是完全符合科学规律的，依据客观事实的。",史莱克学院证明你说的是真的,2,0
2536,2248,2165.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,我寻思我能证明跟我是男女有毛关系，你插根棍子也机灵不起来啊,[汗颜R]你也就多根棍子了，如果你说的是真的，那你这行为是否侵犯了个人信息权，有合法途径能让外人查询别人的考试成绩吗[汗颜R]学校老师和相关部门是不是有泄露信息的嫌疑，你为你自己负责，你能为相关工作者负责吗[汗颜R]以后你的信息和孩子信息也被泄露了你就老实了,0,0
4070,832,3176.0,14,刘十三爷：咱就是红花底下那绿叶，哈哈！,"根据我有限的讯息及分析，猜测是他老师用他账号参考，成绩居然这么好，然后阿里在没有取证的情况下想抄一波，个大媒体及自媒体也抓住这个难得的素材一起炒作，直到采访视频及笔记被人扒出很多bug, 有人开始质疑，但也有些人愿意相信他们所想相信的，已失去了辩证思考的能力。",她老师扔个烟头没掐灭，阿里在旁边修个火药库[偷笑R][偷笑R],2,0
4605,3175,3585.0,13,有一说一，真相快出来了,毫无逻辑，还嘴硬的一批[笑哭R][笑哭R][笑哭R],你有逻辑你证明你期末没作弊吧,2,1
3644,3149,3171.0,14,刘十三爷：咱就是红花底下那绿叶，哈哈！,我挺好奇的，有参赛者实名质疑姜萍的吗？网上到底都那些人在黑姜萍？他们这么做的目的是什么，仅仅只是口嗨一下？我统计了一下黑姜萍的人的账号很多都是新注册的，而且很多在贴子里评论黑姜萍的也是新注册的账号，就像下水道的老鼠一样见不了光！,典，帽子先扣上,0,0
1343,1489,1516.0,5,真的很讨厌夺舍梗,30个男性中的唯一一个女性，一些男的看不得女性在这些领域里取得一点成就，好像女生有什么成就是要了他们的命似的[笑哭R][笑哭R],杰出女性那么多，非要找个骗子代表女性，无语。,2,0
5096,2028,3853.0,19,如果数学是假的，那什么是真的？,还用等决赛？板书都写不明白，采访都没分清偏微分和PDE，更别说不敢提怎么学的数学了，更别说别人扒出来的分数了，也就没学过高数的会信她了,我有点好奇，既然你这么细节，为什么会信网上爆出的成绩单啊，那不是一眼假么？数字大小都不一样,0,0
603,995,988.0,1,网传丘成桐对姜萍和阿里数赛的评价,厌女➕学历歧视[微笑R]很经典哈,我看了这么多没有看到一个往性别上扯的…,0,0
4324,3175,3424.0,13,有一说一，真相快出来了,少刷手机多刷题，这样你就能成为下一个姜萍了,少臆想多思考，你就能成为下一个爱因斯坦咯,1,1
2349,2148,2353.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,[笑哭R]算命的看马云面相就知道他发不了财,那我只能说这个算命的可以回炉了[偷笑R],0,0
1996,1992,1943.0,4,浙大:人在家中坐，喜从天上来,这话说的，难道其他选手不勤奋？,她勤奋不代表别人不勤奋啊，又不冲突,0,0
2435,2375,2397.0,11,疑似姜萍小时候，好可爱哈哈哈,看得出来你很酸,请问我酸她什么？🍋人看什么都酸,2,0
2717,2620,2149.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,我觉得大概率是真的，造神总要有受益方，达摩院已经有韦神等一批金牌得主了，捏造一个假天才赌上口碑和市值有啥好处，至于王老师和姜萍，都不是有背景有资源的，所以在中专相遇，造一时之假把生计给断了值当吗？一批优秀的学子总不服人外有人天外有天，十几亿的人口出一两个偏才有什么不可能，总不能打不过就气急败坏。,你说的对，因为主＝6,1,0
6247,4758,72.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,扣一支持姜萍，扣二得到一个小布丁[doge],啊啊啊啊啊怪你 我现在下楼去买小布丁,0,0
5607,3201,4395.0,13,有一说一，真相快出来了,现在还在被这么多人挖黑历史  亲切问候 扣上作弊者的帽子 人间蒸发无法发声  大伙可太羡慕了[偷笑R],她是一个未成年人  不是全网蒸发吧 理应保护未成年，毕竟她这么低的学历却一鸣惊人  天才少女得被多少人嫉妒啊[doge]现在类似评论区的某些人已经眼红的发疯～现实难免有变态  不保护怎么行你说是吧[doge],2,1
6721,783,4857.0,24,官宣！姜萍决赛时间定了！,[大笑R][大笑R][大笑R] 姜小骗子 你给人家这昵称还挺可爱的,大骗子是她老师，她只是被王老师利用了一下。王老师用姜萍的身份证又注册了一个考号，其实她预赛根本没进行答题，都是王老师一个人答的，也许她只在考试监控时装装样子。所以在王老师摆拍的镜头前，姜萍拿着王老师写下的答案往黑板上抄，却抄得错误百出，因为她根本看不懂，也不认识那些数学符号[大笑R]。可悲的小姑娘，被坏人蹂躏了还帮他提裤子。[失望R],0,0
417,437,685.0,1,网传丘成桐对姜萍和阿里数赛的评价,有一说一，如果标榜自己国际/全球，国人占比过多确实不好。中科院预警期刊评定标准里也有一条“国人论文占比过高”,你这种真的是……种族歧视而不自知……和美国那种因为华人成绩好，所以特地在配额里限制华裔人数，导致华裔要比非裔优秀很多才能入读同等大学的想法如出一辙。我认为要客观地评价一个学科竞赛比赛，应该从赛制和题目难度来看，从实力来看，而不是“人种”“肤色”“地域”……如果你不认同，那很遗憾,0,0
6765,5057,5031.0,25,姜萍明日参加决赛，成绩8月公布,笑点解析：诺贝尔数学奖😂,😂哈哈哈哈,0,0
3750,3415,3224.0,18,阿里数赛办的好！以后还是别办了...,你觉得第一个不可能而第二个可能的原因是因为第一个是女生，第二个是男生吗？,你们根本不知道无故造谣质疑一个人的伤害到底有多大。我弟弟初中百米考试跑进了九秒内，体育老师说表坏了，同学也都说不可能，练短跑的体育委员更是觉得自己没面子找所有的班干部来让我弟承认自己作弊，我弟只好承认，但是他回家对我说的时候异常平静，他说自己被怀疑无所谓，但是人们总有一天会知道，从他被怀疑的那天起这个世界上少了一个为国争光的天才。从此他再也没有跑过步了。关于姜萍，我想说，剑桥的华裔数学教授，曾经获得过数学最高成就的代表尤颠翰奖的梅哲仁先生直接公开表示他支持姜萍，不知道这些清北的所谓高材生在质疑什么,2,0
1693,4679,,13,有一说一，真相快出来了,,啥意思啊？我没看懂？什么瓜啊？谁来说看看？我就知道她是个中专生考上了数学竞赛全球排名靠前出名了。其他发生什么了嘛,0,0
2663,2595,2526.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,先后顺序错误，是她老师需要一个账号打决赛，她才参加的，然后阴差阳错两个人试卷出了问题，所以她的分数高。然后阿里看到有个中专学生获奖，为了蹭过一段时间的中考分流然后去把这个事迹做成纪录片。前几天还在正常感慨数学天赋，然后有人发现了那个数学方面，继续去找板书有了6.17的sigma/2，这时候还有狡辩的，但是后面自己写的那个主＝6和一堆角标错误才增加了可信度,他老师真是的哈，明知道自己在造假还不造的好一点，板书他去写呀。有什么好怕别人看到的呢，连初赛的时候怎么操作的怎么想的都被全国人民知道了。,0,0
1144,3089,,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,,要是中科院就严谨可靠得多了,0,0
1151,1429,1321.0,5,真的很讨厌夺舍梗,冷知识 决赛只有前一百才出成绩 换句话说jumping这事不了了之了,我看到一个，说是阿里决赛特别难 好几个选手都是零分，所以参加了就是有实力的[偷笑R]。已经布局了,2,0
5071,4069,3339.0,19,如果数学是假的，那什么是真的？,首先，人家是没有学过专业的数学，完全靠的是自学，书写不正规也可以理解，当然你的第一印象就已经给下了结论了，就没啥好讨论的了,她不是单纯正不正规的事。我跟你换个说法：一个外国人，自称中国通，从事研究中国汉字学习研究，水准超过国内汉语专业的硕士博士，甚至在校教授。结果写文章。“口”写成英文字母“O”（标准且圆滑），你都会疑惑（因为笔划），写成“田”，你会怀疑写错，但写成标准的“6”，6里的O写成田，你还会相信她的汉语专业水平吗？,2,0
1413,1593,1516.0,5,真的很讨厌夺舍梗,30个男性中的唯一一个女性，一些男的看不得女性在这些领域里取得一点成就，好像女生有什么成就是要了他们的命似的[笑哭R][笑哭R],是的，几岁了妹妹,0,0
782,1139,1134.0,2,为什么姜萍的成功会如此耀眼！,她的天赋是她的天赋，和中专到底有什么关系[笑哭R]一群中专真的以为自己和她是一类人吗？凭这个就能证明中专教育好[笑哭R]牛顿这么伟大，也没见人英国人到处喊我们英国人血脉里祖传物理基因，人人都可以是牛顿[笑哭R],如果这个中专不支持甚至因此80她至少她不会出名得这么快,0,0
4688,3853,3339.0,19,如果数学是假的，那什么是真的？,对呀，那也至少等决赛出来了，再去做评论吧，期间让人家好好复习不行吗[偷笑R],还用等决赛？板书都写不明白，采访都没分清偏微分和PDE，更别说不敢提怎么学的数学了，更别说别人扒出来的分数了，也就没学过高数的会信她了,2,0
2042,2017,635.0,4,浙大:人在家中坐，喜从天上来,她要出生在海淀就不可能被埋没,我觉得恰恰相反，真的把那个当成目的了反而没了兴趣。按自己的想法走，以乐趣为先，反而可以走的更远。,0,0
670,2078,,8,真服了😅，竟然有人说姜萍作弊才得的12名,,组委会不是又出题证实了她没作弊吗[微笑R],1,0
1181,1383,1300.0,5,真的很讨厌夺舍梗,造谣一张嘴，辟谣跑断腿；清者自清，干嘛非得花大力气辟谣,学术不容质疑？看来你们才是真学阀啊[偷笑R],0,0
6038,3461,4578.0,18,阿里数赛办的好！以后还是别办了...,抢你考公名额时你就老实了,哈哈哈哈[笑哭R],0,0
1892,1868,1697.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,这样怀疑不是很正常嘛[笑哭R][笑哭R][笑哭R],51考第四名，你想想合理不[笑哭R],0,0
725,2175,,8,真服了😅，竟然有人说姜萍作弊才得的12名,,她的成功让很多人很振奋，也戳了很多人的心窝子：我分数那么高，学校那么牛，你一个中专的女孩竟然比我厉害,1,0
6508,4929,67.0,24,官宣！姜萍决赛时间定了！,她是真的天才，现在已经说明了中专要比985厉害，我家娃今年初三，好些家长看到姜萍都决定要把他们孩子送去读中专，这样我家娃高考又少了许多竞争对手了，所以大家都别质疑了[流泪],厉害[doge],0,0
6460,4903,3666.0,24,官宣！姜萍决赛时间定了！,无所谓了其实，受众群体不同的，抖音和小红书还是相信的多,还有的控评[笑哭R]我之前发的评论都给我删了,0,0
318,1210,,2,为什么姜萍的成功会如此耀眼！,,可能是大家觉得，这是一朵泥泞中开出的花朵。身在平凡，不甘平凡，一路前行，终于横空出世。,1,0
1646,1725,1089.0,4,浙大:人在家中坐，喜从天上来,人家老师应该比你清楚，她不是天赋型选手，是勤奋型选手，你不服可以去和她的老师交流一下,我头都大了，我们一直在说的都是勤奋解决不了数学竞赛问题，你一直跟我争她努不努力，沟通太困难了[笑哭R]勤奋就是解决不了所有问题啊，巅峰对决就是要看天赋的,0,0
1623,4533,,13,有一说一，真相快出来了,,你,0,0
4425,2584,3351.0,19,如果数学是假的，那什么是真的？,真无所谓，反正数学不会就是不会。成功了庆贺多了位才女，不能证也无关紧要。,主要是给咱们女性长脸了 还是我们涟水的,1,0
6590,4968,140.0,24,官宣！姜萍决赛时间定了！,你信吗[害羞R]？,我不信，我怕被支持她的中专粉丝怼,0,0
827,2366,,8,真服了😅，竟然有人说姜萍作弊才得的12名,,就算作弊能做到全球12也很牛逼好不好，不像有人喷子题都不会读还酸。,1,0
1799,1785,1458.0,4,浙大:人在家中坐，喜从天上来,中国结的圈子里面有个大师叫胡波，他是个研究数学的，他发明的一系列冰花结的变体，是用数学算出来的那个结有多少种变体的。,你对她的定位有点不懂。 目前来说她现在的水平去大概是17-28岁的t1，只要按照现在的发展下去那就是前几百的数学家。但是胡波不是我黑，你觉得能到一个水平吗？,1,0
2558,2524,2512.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,赵斌气急败坏的原因是，他收学费当教练，也挺有名气，大家都帮自己学生一起做考试题，结果自己的学生居然还没考过姜，他的脸面何存啊。我其实愿意相信姜的老师帮她一起做题了，但我同时认为进决赛的很多人也都不是自己独立完成的试题。这种开卷考试，跟周围厉害的人讨论讨论应该蛮正常的吧，而且主办方没管也没法管。所以说初赛成绩看看就好，只是拿个入围资格罢了，决赛考的出来才是真本事。,希望你支持一下这位的倡议，查历年所有选手，看谁经不住查[偷笑R],0,0
603,1964,,8,真服了😅，竟然有人说姜萍作弊才得的12名,,你是说那个十三名中科院的人脉还不如一个中专生？[笑哭R],0,0
84,290,,0,看到这个新闻很想哭,,老师太重要了，千里马常有而伯乐不常有,1,0
323,1223,,2,为什么姜萍的成功会如此耀眼！,,还有人说她做题全靠蒙的，笑死我了，有本事你蒙一个全世界12名给大家瞧瞧[笑哭R],1,0
1541,1680,1670.0,7,《痴迷数学》《坚持自学》《全球第12》,好厉害！,天才啊[哇R][哇R][哇R],0,0
1758,4850,,20,应该快结束了吧,,属实给你找到流量密码了,0,0
